time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17, ,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17
5905,51,-7,46,46,0,0,4,0,4,53,57,-7,54,53,54,49,45,38,16, ,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0, ,114520.166667,88305.333333,126886.833333,89490.000000,89642.166667,113580.833333,117890.666667,110525.333333,99478.500000,79175.666667,97069.000000,156242.666667,182156.166667,253947.000000,237131.666667,250634.166667,279288.000000,246428.000000
5906,52,-7,47,47,0,1,5,0,5,54,58,-7,55,54,55,50,46,39,16, ,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0, ,114539.666667,88316.833333,126911.833333,89511.000000,89655.166667,113605.333333,117910.166667,110555.833333,99494.500000,79194.666667,97089.000000,156274.000000,182188.666667,253991.500000,237175.500000,250674.500000,279323.500000,246468.000000
5907,53,-7,48,48,0,2,6,0,6,55,59,-7,56,55,56,51,47,40,16, ,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0, ,114559.166667,88328.333333,126936.833333,89532.000000,89668.166667,113629.833333,117929.666667,110586.333333,99510.500000,79213.666667,97109.000000,156305.333333,182221.166667,254036.000000,237219.333333,250714.833333,279359.000000,246508.000000
5908,54,-7,49,49,0,3,7,0,7,56,60,-7,57,56,57,52,48,41,16, ,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0, ,114578.666667,88339.833333,126961.833333,89553.000000,89681.166667,113654.333333,117949.166667,110616.833333,99526.500000,79232.666667,97129.000000,156336.666667,182253.666667,254080.500000,237263.166667,250755.166667,279394.500000,246548.000000
5909,55,-7,50,50,0,4,8,0,8,57,-7,-7,58,57,58,53,49,42,15, ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114598.166667,88351.333333,126986.833333,89574.000000,89694.166667,113678.833333,117968.666667,110647.333333,99542.500000,79251.666667,97149.000000,156368.000000,182286.166667,254125.000000,237307.000000,250795.500000,279430.000000,246588.000000
5910,56,-7,51,51,0,5,9,1,9,58,-7,-7,59,58,59,54,50,43,15, ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114617.666667,88362.833333,127011.833333,89595.000000,89707.166667,113703.333333,117988.166667,110677.833333,99558.500000,79270.666667,97169.000000,156399.333333,182318.666667,254169.500000,237350.833333,250835.833333,279465.500000,246628.000000
5911,57,-7,52,52,0,6,10,2,10,59,-7,-7,60,59,60,55,51,44,15, ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114637.166667,88374.333333,127036.833333,89616.000000,89720.166667,113727.833333,118007.666667,110708.333333,99574.500000,79289.666667,97189.000000,156430.666667,182351.166667,254214.000000,237394.666667,250876.166667,279501.000000,246668.000000
5912,58,-7,53,53,0,7,11,3,11,60,-7,-7,-7,60,-7,56,52,45,13, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114656.666667,88385.833333,127061.833333,89637.000000,89733.166667,113752.333333,118027.166667,110738.833333,99590.500000,79308.666667,97209.000000,156462.000000,182383.666667,254258.500000,237438.500000,250916.500000,279536.500000,246708.000000
5913,59,-7,54,54,0,8,12,4,12,-7,-7,-7,-7,-7,-7,57,53,46,11, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114676.166667,88397.333333,127086.833333,89658.000000,89746.166667,113776.833333,118046.666667,110769.333333,99606.500000,79327.666667,97229.000000,156493.333333,182416.166667,254303.000000,237482.333333,250956.833333,279572.000000,246748.000000
5914,60,-7,55,55,0,9,13,5,13,-7,-7,-7,-7,-7,-7,58,54,47,11, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114695.666667,88408.833333,127111.833333,89679.000000,89759.166667,113801.333333,118066.166667,110799.833333,99622.500000,79346.666667,97249.000000,156524.666667,182448.666667,254347.500000,237526.166667,250997.166667,279607.500000,246788.000000
5915,-7,-7,56,56,0,10,14,6,14,-7,-7,-7,-7,-7,-7,59,55,48,10, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114715.166667,88420.333333,127136.833333,89700.000000,89772.166667,113825.833333,118085.666667,110830.333333,99638.500000,79365.666667,97269.000000,156555.000000,182479.166667,254391.000000,237568.000000,251035.500000,279642.000000,246827.000000
5916,-7,-7,57,57,0,11,15,7,15,-7,-7,-7,-7,-7,-7,60,56,49,10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114734.666667,88431.833333,127161.833333,89721.000000,89785.166667,113850.333333,118105.166667,110860.833333,99654.500000,79384.666667,97289.000000,156585.333333,182509.666667,254434.500000,237609.833333,251073.833333,279676.500000,246866.000000
5917,-7,-7,58,58,1,12,16,8,16,-7,-7,-7,-7,-7,-7,-7,57,50,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114754.166667,88443.333333,127186.833333,89742.000000,89798.166667,113874.833333,118124.666667,110891.333333,99670.500000,79403.666667,97309.000000,156615.666667,182540.166667,254478.000000,237651.666667,251112.166667,279711.000000,246905.000000
5918,-7,-7,59,59,2,13,17,9,17,-7,-7,-7,-7,-7,-7,-7,58,51,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114773.666667,88454.833333,127211.833333,89763.000000,89811.166667,113899.333333,118144.166667,110921.833333,99686.500000,79422.666667,97329.000000,156646.000000,182570.666667,254521.500000,237693.500000,251150.500000,279745.500000,246944.000000
5919,-7,-7,60,60,3,14,18,10,18,-7,-7,-7,-7,-7,-7,-7,59,52,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114793.166667,88466.333333,127236.833333,89784.000000,89824.166667,113923.833333,118163.666667,110952.333333,99702.500000,79441.666667,97349.000000,156676.333333,182601.166667,254565.000000,237735.333333,251188.833333,279780.000000,246983.000000
5920,-7,-7,-7,-7,4,15,19,11,19,-7,-7,-7,-7,-7,-7,-7,60,53,7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114812.666667,88477.833333,127261.833333,89805.000000,89837.166667,113948.333333,118183.166667,110982.833333,99718.500000,79460.666667,97369.000000,156706.666667,182631.666667,254608.500000,237777.166667,251227.166667,279814.500000,247022.000000
5921,-7,-7,-7,-7,5,16,20,12,20,-7,-7,-7,-7,-7,-7,-7,-7,54,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114832.166667,88489.333333,127286.833333,89826.000000,89850.166667,113972.833333,118202.666667,111013.333333,99734.500000,79479.666667,97389.000000,156737.000000,182662.166667,254652.000000,237819.000000,251265.500000,279849.000000,247061.000000
5922,-7,-7,-7,-7,6,17,21,13,21,-7,-7,-7,-7,-7,-7,-7,-7,55,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114851.666667,88500.833333,127311.833333,89847.000000,89863.166667,113997.333333,118222.166667,111043.833333,99750.500000,79498.666667,97409.000000,156767.333333,182692.666667,254695.500000,237860.833333,251303.833333,279883.500000,247100.000000
5923,-7,-7,-7,-7,7,18,22,14,22,-7,-7,-7,-7,-7,-7,-7,-7,56,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114871.166667,88512.333333,127336.833333,89868.000000,89876.166667,114021.833333,118241.666667,111074.333333,99766.500000,79517.666667,97429.000000,156797.666667,182723.166667,254739.000000,237902.666667,251342.166667,279918.000000,247139.000000
5924,-7,-7,-7,-7,8,19,23,15,23,-7,-7,-7,-7,-7,-7,-7,-7,57,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114890.666667,88523.833333,127361.833333,89889.000000,89889.166667,114046.333333,118261.166667,111104.833333,99782.500000,79536.666667,97449.000000,156828.000000,182753.666667,254782.500000,237944.500000,251380.500000,279952.500000,247178.000000
5925,-7,-7,-7,-7,9,20,24,16,24,-7,-7,-7,-7,-7,-7,-7,-7,58,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114910.166667,88535.333333,127386.833333,89910.000000,89902.166667,114070.833333,118280.666667,111135.333333,99798.500000,79555.666667,97469.000000,156858.333333,182784.166667,254826.000000,237986.333333,251418.833333,279987.000000,247217.000000
5926,-7,-7,-7,-7,10,21,25,17,25,-7,-7,-7,-7,-7,-7,-7,-7,59,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114929.666667,88546.833333,127411.833333,89931.000000,89915.166667,114095.333333,118300.166667,111165.833333,99814.500000,79574.666667,97489.000000,156888.666667,182814.666667,254869.500000,238028.166667,251457.166667,280021.500000,247256.000000
5927,-7,-7,-7,-7,11,22,26,18,26,-7,-7,-7,-7,-7,-7,-7,-7,60,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114949.166667,88558.333333,127436.833333,89952.000000,89928.166667,114119.833333,118319.666667,111196.333333,99830.500000,79593.666667,97509.000000,156919.000000,182845.166667,254913.000000,238070.000000,251495.500000,280056.000000,247295.000000
5928,-7,-7,-7,-7,12,23,27,19,27,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114968.666667,88569.833333,127461.833333,89973.000000,89941.166667,114144.333333,118339.166667,111226.833333,99846.500000,79612.666667,97529.000000,156949.333333,182875.666667,254956.500000,238111.833333,251533.833333,280090.500000,247334.000000
5929,-7,-7,-7,-7,13,24,28,20,28,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,114988.166667,88581.333333,127486.833333,89994.000000,89954.166667,114168.833333,118358.666667,111257.333333,99862.500000,79631.666667,97549.000000,156979.666667,182906.166667,255000.000000,238153.666667,251572.166667,280125.000000,247373.000000
5930,-7,-7,-7,-7,14,25,29,21,29,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115007.666667,88592.833333,127511.833333,90015.000000,89967.166667,114193.333333,118378.166667,111287.833333,99878.500000,79650.666667,97569.000000,157010.000000,182936.666667,255043.500000,238195.500000,251610.500000,280159.500000,247412.000000
5931,-7,-7,-7,-7,15,26,30,22,30,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115027.166667,88604.333333,127536.833333,90036.000000,89980.166667,114217.833333,118397.666667,111318.333333,99894.500000,79669.666667,97589.000000,157040.333333,182967.166667,255087.000000,238237.333333,251648.833333,280194.000000,247451.000000
5932,-7,-7,-7,-7,16,27,31,23,31,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115046.666667,88615.833333,127561.833333,90057.000000,89993.166667,114242.333333,118417.166667,111348.833333,99910.500000,79688.666667,97609.000000,157070.666667,182997.666667,255130.500000,238279.166667,251687.166667,280228.500000,247490.000000
5933,-7,-7,-7,-7,17,28,32,24,32,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115066.166667,88627.333333,127586.833333,90078.000000,90006.166667,114266.833333,118436.666667,111379.333333,99926.500000,79707.666667,97629.000000,157101.000000,183028.166667,255174.000000,238321.000000,251725.500000,280263.000000,247529.000000
5934,-7,-7,-7,-7,18,29,33,25,33,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115085.666667,88638.833333,127611.833333,90099.000000,90019.166667,114291.333333,118456.166667,111409.833333,99942.500000,79726.666667,97649.000000,157131.333333,183058.666667,255217.500000,238362.833333,251763.833333,280297.500000,247568.000000
5935,-7,-7,-7,-7,19,30,34,26,34,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115105.166667,88650.333333,127636.833333,90120.000000,90032.166667,114315.833333,118475.666667,111440.333333,99958.500000,79745.666667,97669.000000,157161.666667,183089.166667,255261.000000,238404.666667,251802.166667,280332.000000,247607.000000
5936,-7,-7,-7,-7,20,31,35,27,35,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115124.666667,88661.833333,127661.833333,90141.000000,90045.166667,114340.333333,118495.166667,111470.833333,99974.500000,79764.666667,97689.000000,157192.000000,183119.666667,255304.500000,238446.500000,251840.500000,280366.500000,247646.000000
5937,-7,-7,-7,-7,21,32,36,28,36,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115144.166667,88673.333333,127686.833333,90162.000000,90058.166667,114364.833333,118514.666667,111501.333333,99990.500000,79783.666667,97709.000000,157222.333333,183150.166667,255348.000000,238488.333333,251878.833333,280401.000000,247685.000000
5938,-7,-7,-7,-7,22,33,37,29,37,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115163.666667,88684.833333,127711.833333,90183.000000,90071.166667,114389.333333,118534.166667,111531.833333,100006.500000,79802.666667,97729.000000,157252.666667,183180.666667,255391.500000,238530.166667,251917.166667,280435.500000,247724.000000
5939,-7,-7,-7,-7,23,34,38,30,38,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115183.166667,88696.333333,127736.833333,90204.000000,90084.166667,114413.833333,118553.666667,111562.333333,100022.500000,79821.666667,97749.000000,157283.000000,183211.166667,255435.000000,238572.000000,251955.500000,280470.000000,247763.000000
5940,-7,-7,-7,-7,24,35,39,31,39,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115202.666667,88707.833333,127761.833333,90225.000000,90097.166667,114438.333333,118573.166667,111592.833333,100038.500000,79840.666667,97769.000000,157313.333333,183241.666667,255478.500000,238613.833333,251993.833333,280504.500000,247802.000000
5941,-7,-7,-7,-7,25,36,40,32,40,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115222.166667,88719.333333,127786.833333,90246.000000,90110.166667,114462.833333,118592.666667,111623.333333,100054.500000,79859.666667,97789.000000,157343.666667,183272.166667,255522.000000,238655.666667,252032.166667,280539.000000,247841.000000
5942,-7,-7,-7,-7,26,37,41,33,41,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115241.666667,88730.833333,127811.833333,90267.000000,90123.166667,114487.333333,118612.166667,111653.833333,100070.500000,79878.666667,97809.000000,157374.000000,183302.666667,255564.500000,238697.500000,252070.500000,280573.500000,247880.000000
5943,-7,-7,-7,-7,27,38,42,34,42,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115261.166667,88742.333333,127836.833333,90288.000000,90136.166667,114511.833333,118631.666667,111684.333333,100086.500000,79897.666667,97829.000000,157404.333333,183333.166667,255607.000000,238739.333333,252108.833333,280608.000000,247919.000000
5944,-7,-7,-7,-7,28,39,43,35,43,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115280.666667,88753.833333,127861.833333,90309.000000,90149.166667,114536.333333,118651.166667,111714.833333,100102.500000,79916.666667,97849.000000,157434.666667,183363.666667,255649.500000,238781.166667,252147.166667,280642.500000,247958.000000
5945,-7,-7,-7,-7,29,40,44,36,44,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115300.166667,88765.333333,127886.833333,90330.000000,90162.166667,114560.833333,118670.666667,111745.333333,100118.500000,79935.666667,97869.000000,157465.000000,183394.166667,255692.000000,238823.000000,252185.500000,280677.000000,247997.000000
5946,-7,-7,-7,-7,30,41,45,37,45,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115319.666667,88776.833333,127911.833333,90351.000000,90175.166667,114585.333333,118690.166667,111775.833333,100134.500000,79954.666667,97889.000000,157495.333333,183424.666667,255734.500000,238864.833333,252223.833333,280711.500000,248036.000000
5947,-7,-7,-7,-7,31,42,46,38,46,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115339.166667,88788.333333,127936.833333,90372.000000,90188.166667,114609.833333,118709.666667,111806.333333,100150.500000,79973.666667,97909.000000,157525.666667,183455.166667,255777.000000,238906.666667,252262.166667,280746.000000,248075.000000
5948,-7,-7,-7,-7,32,43,47,39,47,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115358.666667,88799.833333,127961.833333,90393.000000,90201.166667,114634.333333,118729.166667,111836.833333,100166.500000,79992.666667,97929.000000,157556.000000,183485.666667,255819.500000,238948.500000,252300.500000,280780.500000,248114.000000
5949,-7,-7,-7,-7,33,44,48,40,48,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115378.166667,88811.333333,127986.833333,90414.000000,90214.166667,114658.833333,118748.666667,111867.333333,100182.500000,80011.666667,97949.000000,157586.333333,183516.166667,255862.000000,238990.333333,252338.833333,280815.000000,248153.000000
5950,-7,-7,-7,-7,34,45,49,41,49,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115397.666667,88822.833333,128011.833333,90435.000000,90227.166667,114683.333333,118768.166667,111897.833333,100198.500000,80030.666667,97969.000000,157616.666667,183546.666667,255904.500000,239032.166667,252377.166667,280849.500000,248192.000000
5951,-7,-7,-7,-7,35,46,50,42,50,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115417.166667,88834.333333,128036.833333,90456.000000,90240.166667,114707.833333,118787.666667,111928.333333,100214.500000,80049.666667,97989.000000,157647.000000,183577.166667,255947.000000,239074.000000,252415.500000,280884.000000,248231.000000
5952,-7,-7,-7,-7,36,47,51,43,51,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115436.666667,88845.833333,128061.833333,90477.000000,90253.166667,114732.333333,118807.166667,111958.833333,100230.500000,80068.666667,98009.000000,157677.333333,183607.666667,255989.500000,239115.833333,252453.833333,280918.500000,248270.000000
5953,-7,-7,-7,-7,37,48,52,44,52,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115456.166667,88857.333333,128086.833333,90498.000000,90266.166667,114756.833333,118826.666667,111989.333333,100246.500000,80087.666667,98029.000000,157707.666667,183638.166667,256032.000000,239157.666667,252492.166667,280953.000000,248309.000000
5954,-7,-7,-7,-7,38,49,53,45,53,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115475.666667,88868.833333,128111.833333,90519.000000,90279.166667,114781.333333,118846.166667,112019.833333,100262.500000,80106.666667,98049.000000,157738.000000,183668.666667,256074.500000,239199.500000,252530.500000,280987.500000,248348.000000
5955,-7,-7,-7,-7,39,50,54,46,54,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115495.166667,88880.333333,128136.833333,90540.000000,90292.166667,114805.833333,118865.666667,112050.333333,100278.500000,80125.666667,98069.000000,157768.333333,183699.166667,256117.000000,239241.333333,252568.833333,281022.000000,248387.000000
5956,-7,-7,-7,-7,40,51,55,47,55,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115514.666667,88891.833333,128161.833333,90561.000000,90305.166667,114830.333333,118885.166667,112080.833333,100294.500000,80144.666667,98089.000000,157798.666667,183729.666667,256159.500000,239283.166667,252607.166667,281056.500000,248426.000000
5957,-7,-7,-7,-7,41,52,56,48,56,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115534.166667,88903.333333,128186.833333,90582.000000,90318.166667,114854.833333,118904.666667,112111.333333,100310.500000,80163.666667,98109.000000,157829.000000,183760.166667,256202.000000,239325.000000,252645.500000,281091.000000,248465.000000
5958,-7,-7,-7,-7,42,53,57,49,57,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115553.666667,88914.833333,128211.833333,90603.000000,90331.166667,114879.333333,118924.166667,112141.833333,100326.500000,80182.666667,98129.000000,157859.333333,183790.666667,256244.500000,239366.833333,252683.833333,281125.500000,248504.000000
5959,-7,-7,-7,-7,43,54,58,50,58,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115573.166667,88926.333333,128236.833333,90624.000000,90344.166667,114903.833333,118943.666667,112172.333333,100342.500000,80201.666667,98149.000000,157889.666667,183821.166667,256287.000000,239408.666667,252722.166667,281160.000000,248543.000000
5960,-7,-7,-7,-7,44,55,59,51,59,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115592.666667,88937.833333,128261.833333,90645.000000,90357.166667,114928.333333,118963.166667,112202.833333,100358.500000,80220.666667,98169.000000,157920.000000,183851.666667,256329.500000,239450.500000,252760.500000,281194.500000,248582.000000
5961,-7,-7,-7,-7,45,56,60,52,60,-7,-7,-7,-7,-7,-7,-7,-7,-7,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115612.166667,88949.333333,128286.833333,90666.000000,90370.166667,114952.833333,118982.666667,112233.333333,100374.500000,80239.666667,98189.000000,157950.333333,183882.166667,256372.000000,239492.333333,252798.833333,281229.000000,248621.000000
5962,-7,-7,-7,-7,46,57,-7,53,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115631.666667,88960.833333,128311.833333,90687.000000,90383.166667,114977.333333,119002.166667,112263.833333,100390.500000,80258.666667,98209.000000,157980.666667,183912.666667,256414.500000,239534.166667,252837.166667,281263.500000,248660.000000
5963,-7,-7,-7,-7,47,58,-7,54,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115651.166667,88972.333333,128336.833333,90708.000000,90396.166667,115001.833333,119021.666667,112294.333333,100406.500000,80277.666667,98229.000000,158011.000000,183943.166667,256457.000000,239576.000000,252875.500000,281298.000000,248699.000000
5964,-7,-7,-7,-7,48,59,-7,55,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115670.666667,88983.833333,128361.833333,90729.000000,90409.166667,115026.333333,119041.166667,112324.833333,100422.500000,80296.666667,98249.000000,158041.333333,183973.666667,256499.500000,239617.833333,252913.833333,281332.500000,248738.000000
5965,-7,-7,-7,-7,49,60,-7,56,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,115690.166667,88995.333333,128386.833333,90750.000000,90422.166667,115050.833333,119060.666667,112355.333333,100438.500000,80315.666667,98269.000000,158071.666667,184004.166667,256542.000000,239659.666667,252952.166667,281367.000000,248777.000000
